"Tanggal","Tn","Tx","Tavg","RH_avg","RR","ss","ff_x","ddd_x","ff_avg","ddd_car"
"07-05-2023","22.7","26.8","24.1","93","208.4","1.9","4","210","2","SW"
"08-05-2023","22.8","30.3","24.2","94","15.1","0","3","300","1","SW"
"09-05-2023","22","32.6","26.3","85","4.9","2.2","2","220","1","SW"
"10-05-2023","22.4","35","27.6","83","0","3","4","80","1","NE"
"11-05-2023","23.2","34.3","27.5","84","0","5.9","5","230","2","SW"
"12-05-2023","25.4","34.6","29.8","78","8888","7.2","5","40","2","NE"
"13-05-2023","23.8","32","27","91","0.2","6.3","3","210","1","SW"
"14-05-2023","23.8","32.8","26.6","90","7.5","5.3","2","20","1","E "
"15-05-2023","22.4","32.8","26.7","86","27.2","5","4","210","1","SW"
"16-05-2023","24","33.6","27.9","83","0","9.5","4","230","1","SW"
"17-05-2023","24.1","33.1","27.5","86","","8.8","3","260","1","SW"
"18-05-2023","24","31.1","25.9","94","6.2","7.2","2","180","1","C "
"19-05-2023","23.4","31.8","26.5","90","47.6","2.3","2","300","0","C "
"20-05-2023","22.8","32.4","28.3","79","24.8","3.3","2","300","1","C "
"21-05-2023","22.6","32.3","27.7","82","","8.5","2","320","1","C "
"22-05-2023","23","32.1","28.5","79","1.6","4.2","4","210","1","SW"
"23-05-2023","24","32.4","28.1","82","11.6","9","3","180","1","C "
"24-05-2023","23","32.2","28.4","79","0","4","2","220","1","SW"
"25-05-2023","22.4","32.8","26.8","84","0.2","6","3","210","1","NE"
"26-05-2023","23.2","31.4","27.8","81","","9.6","3","220","1","W "
"27-05-2023","22.5","31.8","26.4","86","0","3.6","4","210","1","SW"
"28-05-2023","23.8","31.7","26.5","86","31.7","6.2","4","300","1","C "
"29-05-2023","23.2","30.6","27.3","82","12.2","4.3","3","300","1","SW"
"30-05-2023","22.4","32","27.6","80","8888","4.8","2","180","1","SW"
"31-05-2023","24","32.1","27.3","86","10.7","6.6","5","220","1","C "
"01-06-2023","23.4","29.6","26.6","88","3.1","7.1","1","20","1","C "
"01-06-2023","23.4","29.6","26.6","88","3.1","7.1","1","20","1","C "
"02-06-2023","21.8","32.2","28.7","78","0.5","0.1","2","210","1","C "
"03-06-2023","23.8","31.9","27.4","86","8888","7.5","5","360","1","C "
"04-06-2023","22.7","30.8","25.9","89","3.7","5.4","1","270","0","C "
"05-06-2023","22.8","32","26.2","88","","2.2","2","230","1","W "
"06-06-2023","24","31.3","27.6","85","1.2","5.6","4","210","1","C "
"07-06-2023","23.4","31.1","27.4","83","8888","3.9","2","310","1","C "
"08-06-2023","22.2","31.7","26","88","","0.8","3","290","1","SW"
"09-06-2023","23.2","31.4","26.9","87","0.9","3.8","2","180","1","C "
"10-06-2023","22.8","32.6","25.9","90","16.7","3.1","2","280","1","E "
"11-06-2023","23.1","32.6","27.1","82","9.2","6.5","2","250","1","SW"
"12-06-2023","23.9","33.2","27.4","84","0","8.3","2","210","1","C "
"13-06-2023","23.2","32.2","25.6","90","","5.6","2","150","1","C "
"14-06-2023","23.3","33.4","26","88","35.5","5","2","280","1","E "
"15-06-2023","23","33","28.9","74","30.4","5.9","2","260","1","W "
"16-06-2023","21","33.2","26.1","79","8888","7.5","2","260","1","NE"
"17-06-2023","20.2","30.8","24.1","87","","10","3","230","1","SW"
"18-06-2023","","33.6","26.2","83","5.2","6.8","2","130","1","C "
"19-06-2023","22.7","33.4","26.9","82","","9.3","2","200","1","SW"
"20-06-2023","22.8","33","28.5","76","","8.8","2","280","1","C "
"21-06-2023","24.1","33.4","27.4","84","0.2","4.9","5","220","1","SE"
"22-06-2023","23","33","28.4","85","0","7.7","2","200","1","C "
"23-06-2023","24.2","30.6","24.7","96","3.2","6.4","4","300","1","C "
"24-06-2023","22.2","31.9","27.8","81","58.4","2.4","3","290","1","C "
"25-06-2023","22.9","31.8","26","87","","7.2","2","290","1","E "
"26-06-2023","22.3","31.4","25.3","89","14.6","5.4","2","230","1","E "
"27-06-2023","23.5","32","26.5","88","19.7","3.6","2","110","1","C "
"28-06-2023","22.5","31.6","25.9","89","4.8","4.5","2","210","1","C "
"29-06-2023","","31.6","25.9","87","0.9","5.9","2","360","1","C "
"30-06-2023","23.8","30.4","24.6","94","0.1","8.3","2","230","1","SW"
"01-07-2023","22.4","29.8","25","88","54.3","2.7","3","220","1","C "
"01-07-2023","22.4","29.8","25","88","54.3","2.7","3","220","1","C "
"02-07-2023","22","31.6","26.1","83","3.8","1.7","2","230","1","SW"
"03-07-2023","23.6","31.6","26.2","90","","4.9","2","240","1","C "
"04-07-2023","24.2","31.4","26.6","91","32.3","2.2","3","200","1","SW"
"05-07-2023","24.4","28.1","25.5","93","0.3","3.1","2","200","1","S "
"06-07-2023","22.5","31","25.3","90","6.5","0.6","3","240","1","C "
"07-07-2023","23.1","31.1","24.8","93","6.6","4","3","200","1","SE"
"08-07-2023","22.8","29.6","24.9","92","36.9","4","2","250","1","E "
"09-07-2023","22.3","31.2","26.1","88","8888","2.9","2","290","1","W "
"10-07-2023","23.6","28.8","24.3","96","9.8","5.6","2","210","0","C "
"11-07-2023","22.8","33.4","26.3","86","34.2","0.2","3","240","1","NE"
"12-07-2023","22.6","31.2","25","93","18.5","7.4","3","280","1","NE"
"13-07-2023","22.1","31","25.6","88","99.7","4.1","2","220","1","SW"
"14-07-2023","22.3","27.2","24.4","91","165.8","7.8","1","150","0","SE"
"15-07-2023","20","31","24.7","81","3","0.1","3","190","1","SW"
"16-07-2023","21.6","31.3","26.1","85","0","8.4","4","210","2","S "
"17-07-2023","21.8","31.4","24.7","91","8888","6.6","3","300","1","SW"
"18-07-2023","23.1","29.8","25.1","93","27.2","5","2","210","1","SE"
"19-07-2023","22.9","32.6","26.3","84","45.8","1","2","20","1","NE"
"20-07-2023","23","28.2","24.6","92","12.4","4.5","3","320","1","C "
"21-07-2023","22.6","31.6","26.4","84","10.6","0","3","210","1","SW"
"22-07-2023","21.2","31.6","25.9","84","0.2","7.2","4","200","1","SW"
"23-07-2023","22.5","32","25.3","90","","9.5","3","300","1","W "
"24-07-2023","22.5","30.4","26","85","3.4","5.6","2","230","1","SW"
"25-07-2023","21.8","32.6","26.5","81","8888","2","3","230","1","C "
"26-07-2023","22","32","26.3","84","","9.8","3","230","1","SW"
"27-07-2023","23.6","32.4","27.4","82","0","9.4","3","220","1","SW"
"28-07-2023","22.3","31.6","26.2","85","","9.3","3","210","1","NE"
"29-07-2023","22","32","26.1","85","0","6.7","2","210","1","NE"
"30-07-2023","22.2","31.2","25.4","88","0.8","6","3","210","1","SW"
"31-07-2023","24","33","27.9","74","1.8","4.8","4","210","2","NE"
"01-08-2023","24.2","29.4","25.5","89","0","4.6","3","300","0","C "
"01-08-2023","24.2","29.4","25.5","89","0","4.6","3","300","0","C "
"02-08-2023","21.8","31.6","25.9","82","18.5","1.5","5","210","1","E "
"03-08-2023","21","31.6","25.7","82","0","5.1","3","230","1","SW"
"04-08-2023","21.8","32.6","26.2","84","0","4.7","2","190","1","W "
"05-08-2023","22.4","32.6","26.2","87","28.6","7.3","2","210","1","S "
"06-08-2023","22.6","32","25.7","89","4","6.5","2","190","1","NE"
"07-08-2023","23.4","31.9","26.7","87","7.4","4.7","3","190","1","S "
