Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
26-07-2023,25.2,30.2,27.1,80,0.1,6.4,3,120,1,SE
27-07-2023,25.4,29.7,27.1,82,0.3,5.6,3,120,1,SE
28-07-2023,24,31.4,26.9,80,0,3.1,3,110,1,E 
29-07-2023,23.8,31,26.8,81,0,8.1,2,80,1,NE
30-07-2023,24,31.3,27.1,79,0,8.6,3,110,1,E 
31-07-2023,23.8,30.7,27.1,81,8888,7.9,2,110,1,C 
01-08-2023,24.4,30.5,26.9,81,1.6,3.3,3,130,1,C 
01-08-2023,24.4,30.5,26.9,81,1.6,3.3,3,130,1,C 
02-08-2023,25,31.4,27.7,79,0.9,2.7,3,130,1,E 
03-08-2023,23.5,31.4,26.8,82,0,8,3,120,1,C 
04-08-2023,23.8,31.2,27.5,82,4.5,8,3,110,1,C 
05-08-2023,24.6,30.8,27,81,2.7,4.7,3,110,1,C 
06-08-2023,24.4,28.9,25.7,87,8888,1.5,2,160,1,C 
07-08-2023,24,30.6,26.9,76,1,2.9,3,110,1,C 
08-08-2023,21.6,30.4,25.2,82,,6.7,3,110,1,C 
09-08-2023,19,30.7,27.3,80,0,4.9,3,160,1,C 
10-08-2023,25,29.4,26.8,82,8888,3.2,2,110,1,C 
11-08-2023,24.6,31.4,27.1,80,0,0.6,3,110,1,C 
12-08-2023,24.4,30.2,27,79,8888,6.5,2,120,0,C 
13-08-2023,24,31,27,80,0,0.4,3,110,1,C 
14-08-2023,24.4,31.3,27.4,77,0,5.3,3,150,1,C 
15-08-2023,23.6,31,27.2,80,0,5.9,3,110,1,C 
16-08-2023,23.8,31.6,27,77,0,6.9,3,100,1,NE
17-08-2023,21.6,30.6,26.5,78,0,8.3,3,100,1,C 
18-08-2023,21.8,30.6,25.7,81,0,7.6,3,130,1,C 
19-08-2023,22.2,31.4,26.1,76,0,6,5,120,2,SE
20-08-2023,22.1,31,25.8,79,0,9.4,3,110,1,C 
21-08-2023,21.8,32.6,25.9,79,0,6.7,3,110,1,C 
