"Tanggal","Tn","Tx","Tavg","RH_avg","RR","ss","ff_x","ddd_x","ff_avg","ddd_car"
"11-07-2023","23.6","33.3","27.8","80","0","1.3","4","10","1","C "
"12-07-2023","24","33.4","27.8","80","2","9.8","3","30","1","C "
"13-07-2023","23.8","32.2","27.4","80","0","5.8","4","20","1","C "
"14-07-2023","23.2","33.7","26.5","84","0","2.4","3","170","1","C "
"15-07-2023","23.3","32.6","28","82","11.9","7.4","4","290","1","C "
"16-07-2023","24.2","32.8","27.6","79","0","4.9","3","40","1","C "
"17-07-2023","24.2","32.3","27.3","82","0","3.8","4","10","1","C "
"18-07-2023","23.4","33.1","27.3","77","0.9","4.6","6","40","2","C "
"19-07-2023","22.4","33.2","26.9","70","0","10","4","20","1","C "
"20-07-2023","22.4","32.7","26.6","75","0","9.8","4","10","1","C "
"21-07-2023","22.5","33.1","27.5","72","0","6.1","3","120","1","C "
"22-07-2023","23.8","33.2","27.7","77","0","7","4","50","1","C "
"23-07-2023","23","33.1","27.2","77","0","6.2","3","40","1","C "
"24-07-2023","23.4","31.8","26.3","86","0","9","3","260","1","C "
"25-07-2023","23.1","32.4","26.1","85","12","5","4","360","0","C "
"26-07-2023","23.2","31.1","26.5","86","10","2.9","3","40","1","C "
"27-07-2023","23.5","33.2","27.6","82","0","1.2","4","350","1","C "
"28-07-2023","23.9","31.4","27.6","79","0","7.4","3","150","1","C "
"29-07-2023","23.6","32","27","77","0","2.6","3","40","1","C "
"30-07-2023","23.2","32.4","26.6","78","0","5.6","3","10","1","C "
"31-07-2023","23","32.3","26.8","76","0","5.9","7","60","1","C "
"01-08-2023","23.3","33.3","27.5","75","0","8.4","6","60","2","C "
"01-08-2023","23.3","33.3","27.5","75","0","8.4","6","60","2","C "
"02-08-2023","24.2","32.6","28.3","76","0","10","3","90","1","C "
"03-08-2023","25.2","33.2","28.4","79","0","3.3","3","340","1","C "
"04-08-2023","24.8","34.5","28.3","79","0","5.8","4","340","1","C "
"05-08-2023","24.4","33.2","27.8","78","0","6.1","6","30","1","C "
"06-08-2023","23.2","34.6","27.7","77","0","3.9","4","270","1","C "
"07-08-2023","23.1","34","27.3","78","0","8.5","3","10","1","C "
"08-08-2023","23.1","33.4","27.8","81","0","8.7","4","360","1","C "
"09-08-2023","24.5","32.6","27.6","80","8888","7.3","5","20","2","C "
"10-08-2023","24","33.4","27.8","76","0","9.2","5","10","1","C "
"11-08-2023","22.6","33","26.8","78","0","10","4","10","1","C "
"12-08-2023","23","32.8","27","76","0","6","6","330","1","C "
"13-08-2023","22.8","33.1","26.8","74","0","7.2","4","360","1","C "
"14-08-2023","22.2","33.7","26.9","76","0","7.3","4","10","1","C "
"15-08-2023","22.8","33.4","27.4","77","0","7.7","4","360","1","C "
"16-08-2023","22.6","33.4","27","78","8888","6.2","3","10","1","C "
"17-08-2023","23.2","33.8","27.2","75","0","6.4","6","330","1","C "
"18-08-2023","23","34","27.3","72","0","8.8","6","70","1","C "
