Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
21-05-2023,24.8,31.8,27.8,90,8888,6.2,5,360,1,C 
22-05-2023,,,,,,,,,,
23-05-2023,24.2,31,26.4,91,9.5,8.9,2,190,1,C 
24-05-2023,23.5,30.4,26.2,92,10.2,0.9,3,60,1,C 
25-05-2023,22.6,32.2,26.2,92,1.7,2.9,3,220,1,C 
26-05-2023,23.6,31.3,26.8,92,1.5,5.4,5,50,1,C 
27-05-2023,24.2,31,27,90,27.4,6,5,300,1,C 
28-05-2023,23.8,32,26.3,94,2.5,2.9,4,300,1,C 
29-05-2023,23.6,30.6,26.4,93,13.9,5.2,4,300,1,C 
30-05-2023,24,31,27.2,93,5.7,2.5,5,350,1,C 
31-05-2023,24.4,31.5,26.9,89,21.5,5.2,3,50,1,C 
01-06-2023,23.5,31.2,26.6,91,3,5.2,4,40,1,C 
01-06-2023,23.5,31.2,26.6,91,3,5.2,4,40,1,C 
02-06-2023,23,31.6,26.9,89,2.1,5.1,6,50,2,S 
03-06-2023,23.2,31.7,26.7,91,0.7,6.7,3,80,0,C 
04-06-2023,23.4,31.4,26.1,95,38.2,3.4,2,300,1,C 
05-06-2023,24.6,31.2,27.2,91,9.4,3.5,4,330,1,C 
06-06-2023,25,31.4,26.9,93,8888,5.6,4,310,1,S 
07-06-2023,23,31.7,26.7,92,1.6,1.8,4,20,1,C 
08-06-2023,23.4,32.3,27.1,90,5,6.3,4,40,1,S 
09-06-2023,23.6,31.2,27.2,89,0,6.2,4,290,1,C 
10-06-2023,23.3,28.6,25.3,94,26.5,2,3,360,1,C 
11-06-2023,23,32.6,27,91,4.5,0,5,60,1,C 
12-06-2023,24.4,32,26.6,92,0,7.3,3,70,1,C 
13-06-2023,24,31.6,27.6,85,4,4.2,5,340,1,C 
14-06-2023,24,32.4,,,0,7.3,4,360,2,N 
15-06-2023,23.8,32.8,28.2,84,0,6.3,5,330,2,S 
16-06-2023,23.6,31.8,27.1,94,0,6.8,4,40,1,C 
17-06-2023,23.4,32.2,26.9,90,0,7.1,5,290,2,C 
18-06-2023,23.2,31.4,27,85,9.5,6,4,360,1,C 
19-06-2023,23.2,32,27.2,90,0,6.4,4,350,2,C 
20-06-2023,23.1,31.4,27.7,88,0.4,6.7,4,350,2,S 
21-06-2023,23.4,31.6,27.2,90,8888,5.4,3,10,1,S 
22-06-2023,23.8,31.9,28.6,83,0,5.1,5,90,2,C 
23-06-2023,23.7,30.4,26.4,90,16.6,6.4,3,360,1,C 
24-06-2023,24,31.2,27.5,90,0.5,0,6,80,1,C 
25-06-2023,24,30.2,26.4,90,8888,5.9,4,10,1,C 
26-06-2023,23.6,27.8,25.8,93,2.5,5.5,4,,1,C 
27-06-2023,22.8,31.2,25.9,90,8888,0,4,40,1,S 
28-06-2023,22.9,31,27.2,88,8888,6.8,4,30,1,C 
29-06-2023,23.2,30,25.4,96,0,4.7,4,350,1,C 
30-06-2023,23.8,29,24.6,96,43.7,3.8,6,260,1,C 
01-07-2023,22,29.8,25.6,94,204,0,3,350,1,C 
01-07-2023,22,29.8,25.6,94,204,0,3,350,1,C 
02-07-2023,22.5,31,26.8,91,0.5,1.3,4,10,1,C 
03-07-2023,23.8,31,27.1,85,9.9,5.2,4,350,1,S 
04-07-2023,23,32,27.1,83,0,7.3,4,350,1,C 
05-07-2023,23.3,30,27.5,87,2.4,9,3,310,1,C 
06-07-2023,24.4,31.8,27.4,87,1,0,3,10,1,C 
07-07-2023,24.8,31,27.8,88,1.9,7.9,3,40,1,S 
08-07-2023,24.6,30.6,25.7,96,17,3.3,3,40,0,C 
09-07-2023,23.8,30.5,26,91,3,1,4,290,1,C 
10-07-2023,22.5,26.9,23.9,95,7.9,3.3,5,290,2,S 
11-07-2023,22.8,30.4,25.8,91,9.8,0,5,90,1,C 
12-07-2023,23.2,32,26.6,87,1.9,7.2,3,340,1,C 
13-07-2023,24,30.2,25.5,94,8888,6.9,4,250,1,C 
14-07-2023,22.8,30.6,26,88,42.1,1.8,3,190,1,C 
15-07-2023,22.8,31.4,,,0.4,0.8,3,30,1,C 
16-07-2023,23,31.8,26.1,93,0,6.4,4,230,1,C 
17-07-2023,,,,,,,,,,
18-07-2023,23.4,30.4,25.9,92,23.6,4.9,3,290,1,C 
19-07-2023,23,,24.7,94,44.4,2.8,2,30,1,C 
20-07-2023,22.6,27.8,25,94,43.8,2.1,3,350,1,C 
21-07-2023,22.8,31.4,26.2,90,1.2,0,6,80,1,C 
22-07-2023,23,31.2,26,91,1.2,6.4,4,60,1,S 
23-07-2023,23.2,30.2,,,8.1,6,4,260,1,C 
24-07-2023,23,31.2,,,3.1,1.3,3,20,1,C 
25-07-2023,23.4,31.8,26.9,87,0,4.9,3,40,1,S 
26-07-2023,23,31.8,27.1,84,,8.9,4,50,1,C 
27-07-2023,23.5,32,27.1,86,0.9,9,4,60,1,C 
28-07-2023,24,31.6,27.7,84,0,7.4,4,20,1,C 
29-07-2023,23.6,31.8,27.1,86,0,8.3,3,60,1,C 
30-07-2023,23.6,31.6,26.3,90,0,9,6,280,2,C 
31-07-2023,23.8,29.6,27,88,36.2,6.1,4,240,1,C 
01-08-2023,24,27.8,25.8,93,31.3,1.5,3,300,1,C 
01-08-2023,24,27.8,25.8,93,31.3,1.5,3,300,1,C 
02-08-2023,23,31,26.5,86,10.3,0,4,30,1,C 
03-08-2023,23,31.4,26.8,86,0,9.5,4,60,1,C 
04-08-2023,23.4,32,26.9,86,0,8.2,5,30,2,S 
05-08-2023,23.4,32.8,27.2,86,0,8.4,3,50,1,S 
06-08-2023,24,32,,,0,9.5,4,360,1,C 
07-08-2023,24.6,30.8,,,8888,9,2,50,0,C 
08-08-2023,,,,,,,,,,
09-08-2023,23.6,31.4,27.1,92,8888,0.7,5,40,2,C 
10-08-2023,24,,26.3,90,11.8,9.5,3,360,2,N 
11-08-2023,23.6,30.8,26,92,1,3.2,4,140,1,C 
12-08-2023,23.8,30.7,26.2,92,4,4.3,4,50,1,C 
13-08-2023,23.2,31.8,25.7,88,0.4,1.8,4,40,2,C 
14-08-2023,23.2,27.4,,,84.5,6.1,1,280,0,C 
15-08-2023,,,,,,,,,,
16-08-2023,22.6,31.5,,,35.1,2.7,4,110,1,C 
17-08-2023,23.6,30.9,26.8,86,0,7.5,3,30,1,C 
18-08-2023,23,30.6,26.7,91,5.1,1.3,3,70,1,C 
19-08-2023,24,,26.8,90,1,1.8,3,100,2,NE
20-08-2023,23.2,30.8,25.5,90,4.9,3,4,50,1,C 
21-08-2023,23.4,31.4,27,86,3.8,1.9,4,100,1,C 
22-08-2023,23.4,31.5,26.5,90,0,1.9,3,30,1,C 
23-08-2023,23.8,30.6,26.7,90,46.8,2,3,70,1,C 
24-08-2023,24,31.8,27.1,89,2.5,4.9,5,70,1,C 
25-08-2023,24,31.2,26.7,90,2,3.8,3,70,1,S 
26-08-2023,23.6,29,25,93,14.3,0.7,4,270,1,C 
27-08-2023,22.9,30.9,26.8,87,20.2,1.5,4,40,1,C 
28-08-2023,23.6,30.8,26.6,89,0,5.1,4,260,1,C 
29-08-2023,22.9,30.8,25.1,94,3.4,1,3,70,1,C 
30-08-2023,23,30.6,26.2,92,9.7,1.8,3,40,1,C 
31-08-2023,23.8,29.7,26.1,92,64.2,1.2,3,100,1,C 
01-09-2023,24.1,28.3,26.1,87,8888,0.3,3,220,1,C 
01-09-2023,24.1,28.3,26.1,87,8888,0.3,3,220,1,C 
02-09-2023,23,32.2,26.8,88,1,0,4,110,1,C 
03-09-2023,24,31.5,25.3,95,2.8,0.9,3,200,1,C 
04-09-2023,23,27.8,25.6,94,45.9,1.1,5,240,1,C 
05-09-2023,23.2,27.6,25.1,94,14,0,5,320,1,C 
06-09-2023,23.4,29.4,25.9,90,9.2,0.3,3,40,1,C 
07-09-2023,24,33,28.1,84,1.3,0.4,4,50,1,C 
08-09-2023,24.2,33.1,28.6,83,0,8.7,5,100,2,C 
09-09-2023,23.8,,24.9,94,30.6,6.3,3,230,1,SW
10-09-2023,23.5,30.6,26.2,89,28.1,0,5,80,1,C 
11-09-2023,24.1,32.2,27.6,85,0,4.6,4,130,1,C 
12-09-2023,24.4,33,28,84,8888,4.1,4,100,1,C 
13-09-2023,24.3,32.8,27.6,84,8888,6.9,3,110,1,C 
14-09-2023,23,31.8,27.1,86,1.5,5.3,2,170,1,C 
15-09-2023,24.1,32,27.5,84,8888,1.5,4,120,1,C 
16-09-2023,24.8,32.6,27.9,84,2,4.1,5,40,2,SE
17-09-2023,23.2,28,25.4,94,51.2,4.2,2,310,1,C 
18-09-2023,23.2,30,26.2,89,9,0,3,170,1,C 
19-09-2023,23.7,31.5,26.8,90,16.7,1.2,3,150,1,C 
20-09-2023,23,27.3,24.6,96,42.9,4.3,3,90,1,C 
21-09-2023,23.2,29.5,24.9,94,14.5,0.1,3,90,1,C 
22-09-2023,22.8,28.5,24.8,95,14.4,0.9,3,330,1,C 
23-09-2023,23.6,32.2,27.1,87,1.4,1,3,100,1,C 
24-09-2023,23,30.6,,,1,3.1,4,10,1,C 
25-09-2023,22.2,31.8,25.9,85,1,2,3,60,2,S 
26-09-2023,22.3,31.2,26.1,84,0,8.2,6,80,1,C 
27-09-2023,22.4,31.6,26.6,88,8888,6.9,4,60,1,S 
28-09-2023,22.9,33,27.2,89,0,7.7,6,70,2,C 
29-09-2023,23,30.8,26.5,92,0,7.7,3,80,1,C 
30-09-2023,24.1,31.8,27.1,86,38.7,0.4,4,60,1,C 
01-10-2023,24,31.5,26.5,92,0.3,1.1,2,90,1,C 
01-10-2023,24,31.5,26.5,92,0.3,1.1,2,90,1,C 
02-10-2023,23.5,30.3,26.2,90,29.8,1.2,3,360,1,C 
03-10-2023,22.8,32,26.5,83,8888,0.8,3,150,1,C 
04-10-2023,20.6,31.5,25.9,86,0,10.4,4,90,1,S 
05-10-2023,21.7,32,26.4,86,0,3.2,5,70,1,C 
06-10-2023,22.8,31.8,27.4,86,0,9.8,5,50,2,S 
07-10-2023,22.4,33.2,27.6,82,0,8.2,6,70,1,S 
08-10-2023,23.9,31.8,27.4,82,0,8.7,4,60,1,C 
09-10-2023,24.2,31.6,27.2,86,8888,8.2,5,80,2,C 
10-10-2023,24.2,28.5,26.3,91,8888,8,2,220,0,C 
11-10-2023,24.2,30.4,26.2,90,14.4,0,5,60,2,S 
12-10-2023,24,30,26.4,90,18.2,5.3,3,90,1,C 
13-10-2023,23.7,30.1,26.3,90,23,2.3,4,30,2,C 
14-10-2023,23.8,27,25.4,94,5,5.8,3,270,1,C 
15-10-2023,23.8,30.7,26.1,90,0.6,0,4,40,2,S 
16-10-2023,24,30.9,26.1,90,0.9,5.4,6,70,2,C 
17-10-2023,24.4,28.7,25.8,92,16.5,4.8,3,40,1,S 
18-10-2023,23.6,31.6,26.9,87,3.2,0.4,6,70,2,S 
19-10-2023,24,31.1,27.2,89,1.7,7.1,4,230,2,N 
20-10-2023,23.5,30,25.8,91,25.4,6.6,4,200,1,C 
21-10-2023,23,27.7,25.6,92,5.2,2.9,2,200,1,C 
22-10-2023,24,30.8,25.9,88,1,0,4,360,1,S 
23-10-2023,,,,,,,,,,
24-10-2023,23.6,29.8,26.1,86,1.4,7,4,360,1,C 
25-10-2023,24,29,25.8,91,10.9,4.2,3,20,1,C 
26-10-2023,23,27.7,25,95,0.2,1.1,2,4,1,C 
27-10-2023,23.3,31.1,26.3,90,14.8,1.9,6,80,2,S 
28-10-2023,23,31.8,27.1,89,8888,3.3,5,70,2,C 
29-10-2023,24.2,30.4,25.6,94,7.6,3.5,3,270,1,C 
30-10-2023,24.5,29.7,26,91,7.9,0,3,350,1,C 
31-10-2023,24.3,29.4,26.2,91,5.1,0,3,10,1,C 
01-11-2023,24.4,29.8,26.2,91,5.4,2.1,3,50,1,S 
01-11-2023,24.4,29.8,26.2,91,5.4,2.1,3,50,1,S 
02-11-2023,24.2,29.6,26.3,91,14.9,5,4,360,1,C 
03-11-2023,24,30.2,26.6,90,3.8,5.5,3,340,1,S 
04-11-2023,23.6,30,26.3,94,11.7,4.9,4,290,1,C 
05-11-2023,24,31.2,27.5,88,6.8,0.7,4,50,1,C 
06-11-2023,24.2,31.3,27.4,88,10.4,4.6,3,40,1,C 
07-11-2023,24.6,29.7,26.4,91,13.2,7.4,3,10,1,C 
08-11-2023,24.1,30,26.2,92,4.3,2.8,4,20,1,C 
09-11-2023,24.1,29.1,25.2,95,8.5,3.9,3,50,1,S 
10-11-2023,23.5,30.6,26.7,88,8.2,1.1,3,30,1,S 
11-11-2023,24.2,29.4,26.1,92,0,7.1,3,50,1,S 
12-11-2023,24.1,29.7,25.8,93,2.7,1.1,4,60,1,C 
13-11-2023,23.8,29.5,25.9,93,30.2,0.6,3,350,1,C 
14-11-2023,23.8,29.8,26.3,90,22.6,0.5,4,80,1,C 
15-11-2023,23.6,30.6,26.8,88,0.6,2.4,6,20,2,S 
16-11-2023,23.4,30.1,26.4,91,1,6.6,5,60,2,S 
17-11-2023,24.4,30.5,26.9,90,8.4,5,6,260,2,C 
18-11-2023,24.8,30.8,26.4,91,4,2.9,3,330,1,C 
19-11-2023,23.9,30.6,27.4,89,74,3.6,4,280,1,C 
20-11-2023,24.2,28.8,26.3,93,0,5.2,4,100,1,C 
21-11-2023,24.5,31.2,25.8,93,4.7,0,6,100,1,C 
22-11-2023,23,30.7,27.2,86,21.3,2.2,4,80,1,C 
23-11-2023,24,30.2,26.5,90,0,5.6,2,350,1,C 
24-11-2023,24.4,30.4,26.8,87,4.5,0.4,3,10,1,S 
25-11-2023,23,27.5,25.6,94,8888,5.9,2,180,0,C 
26-11-2023,23.8,30.4,26.7,91,0.9,0,4,360,1,C 
27-11-2023,24,30.9,27.1,89,0.1,2.4,4,350,2,S 
28-11-2023,24.2,31.3,27.4,85,8888,5.1,3,80,1,C 
29-11-2023,23,31.5,27.6,84,8888,4.7,6,60,2,C 
30-11-2023,24.2,30.1,27,88,0,4.9,4,150,1,S 
01-12-2023,24.6,30.1,26.4,90,8888,0.5,3,360,1,C 
01-12-2023,24.6,30.1,26.4,90,8888,0.5,3,360,1,C 
02-12-2023,23.7,29.7,26.6,89,9.8,3.2,3,20,1,C 
03-12-2023,24.3,28,25.4,96,0.1,4.5,2,20,1,C 
04-12-2023,23.8,31.2,27,89,20.7,0,4,70,1,C 
05-12-2023,23.6,31,27.2,86,0.5,4.6,5,40,1,C 
06-12-2023,23.6,31.6,27.3,90,8888,8.2,7,60,1,C 
07-12-2023,24.2,30.7,25.7,92,1.4,1.3,5,70,2,C 
08-12-2023,23.4,30.8,27.5,88,6,0.9,3,60,1,S 
09-12-2023,24,31,26.5,90,2.9,5.3,4,70,1,S 
10-12-2023,24.4,30.8,27.2,85,8888,2.6,5,60,2,S 
11-12-2023,23.4,31,25.8,91,0,6,5,50,1,C 
12-12-2023,23.8,29.2,25.9,92,5,3,5,360,2,S 
13-12-2023,23,30.8,26.7,88,8888,0.7,6,350,2,S 
14-12-2023,23.6,31,27.1,90,0,6.4,7,330,1,C 
15-12-2023,23.4,29,26.1,92,34.2,4.3,3,40,1,C 
16-12-2023,23.6,30.3,26.2,91,0.4,0.9,3,40,1,S 
17-12-2023,23.5,33.2,28.1,83,5.5,5.8,3,130,1,S 
18-12-2023,23.9,28.5,25.6,92,2.1,5.9,3,340,1,C 
19-12-2023,23,30.8,26.9,88,5.4,1.4,4,70,2,S 
20-12-2023,24.2,32,27.9,84,8888,6.5,7,230,3,SE
