Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
25-05-2023,24,33.4,27.1,88,0,7.7,5,50,2,NE
26-05-2023,22.2,31.3,26.7,84,74.4,7.7,4,150,1,N 
27-05-2023,22.5,33.4,29.2,73,0,3,3,340,2,NW
28-05-2023,22.5,33.6,28,78,0,6.4,7,170,2,S 
29-05-2023,22.3,33.6,28.3,73,0,7.1,7,170,3,S 
30-05-2023,22.4,34.5,28.2,76,,9.9,8,180,2,S 
31-05-2023,22.6,33.8,28.5,78,0,8.2,4,160,2,SE
01-06-2023,23.8,33.4,28.2,82,0,9.5,4,20,2,E 
01-06-2023,23.8,33.4,28.2,82,0,9.5,4,20,2,E 
02-06-2023,23,33.9,29.5,78,0,8.1,4,350,2,SE
03-06-2023,22.8,33.8,27.6,81,0,10.1,3,120,1,C 
04-06-2023,22.6,33.6,29.3,77,1,8.2,4,10,2,SE
05-06-2023,23.8,33.8,27.9,82,0,10.2,6,180,2,NE
06-06-2023,22.8,33.2,25,94,56,7,4,10,1,C 
07-06-2023,22.4,33.1,27.4,80,11.6,4.4,3,20,2,SE
08-06-2023,22.7,33.7,28.7,74,1,8.4,5,350,2,SE
09-06-2023,22,33.1,28.2,75,1,8.9,3,330,2,E 
10-06-2023,23,32.7,27.1,85,0,9.6,3,190,1,C 
11-06-2023,23.8,34,28.6,77,13.8,5.7,6,150,2,S 
12-06-2023,23.5,33.5,27.6,84,0,7.6,3,350,2,N 
13-06-2023,23.9,32.3,26.3,91,3,7.3,5,100,1,E 
14-06-2023,23.2,31.7,26.8,86,2.8,0.7,5,60,2,SE
15-06-2023,22.9,32.2,26.3,88,63.4,3.6,4,120,1,SE
16-06-2023,23.3,28.2,25,94,20,3,4,210,1,C 
17-06-2023,22.8,32,27.5,84,6.5,0,3,10,1,N 
18-06-2023,22.3,31.5,26.8,86,2.8,4.7,3,330,2,E 
19-06-2023,23.2,29.2,26,90,36,2.1,2,350,1,E 
20-06-2023,24,31.2,26.5,86,0,0,5,170,2,E 
21-06-2023,23.1,31.2,26.1,88,22,4.3,4,180,2,C 
22-06-2023,23.5,31,26.6,85,2.4,0,3,20,1,N 
23-06-2023,24.2,32.5,26.1,90,0.3,1.3,3,360,1,N 
24-06-2023,22.5,32.8,28.6,79,58,4.7,4,150,2,SE
25-06-2023,24.2,32.3,26.2,89,0,7.3,5,100,1,C 
