Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
25-05-2023,24.1,34.4,27.2,88,8888,7.9,4,250,2,C 
26-05-2023,23.4,32,26.8,88,36.1,9.4,2,280,0,C 
27-05-2023,23.9,35.4,28.4,85,8888,2.6,4,340,1,C 
28-05-2023,24.2,30.2,26.5,90,19.3,9,4,250,1,C 
29-05-2023,24,35.1,28.7,82,0,1.5,3,260,2,W 
30-05-2023,25,31.7,28.1,84,0,7.5,5,240,2,W 
31-05-2023,23.4,35.4,28,84,0.7,2.4,3,190,1,C 
01-06-2023,24.5,33.2,27.9,85,0,9.4,3,220,1,C 
02-06-2023,24.4,34.2,27,85,0,4.2,3,240,0,C 
03-06-2023,23.8,34,28.2,85,0,7,3,230,1,C 
04-06-2023,24.6,33.7,28.1,86,,5.8,4,180,2,SE
05-06-2023,24,32.8,27.5,83,8888,6.2,3,320,1,C 
06-06-2023,23.5,33.4,28.3,83,0,3.4,2,200,1,C 
07-06-2023,24.8,32.6,27.2,88,1.6,6.8,3,280,1,C 
08-06-2023,24.6,34.6,27.8,83,8888,2.5,3,100,1,W 
09-06-2023,23.6,33.6,27.9,85,41.3,6,5,230,1,C 
10-06-2023,24.3,33.4,28.3,82,,7.5,4,230,2,SW
11-06-2023,24.5,35.6,28.2,82,8888,8.2,5,230,2,SW
12-06-2023,23.4,34.9,27.8,86,31.6,10.2,3,280,1,C 
13-06-2023,23.6,31.9,27.2,86,0.8,8.5,3,100,1,C 
14-06-2023,23.6,34.8,27.8,86,0,5.4,3,300,1,C 
15-06-2023,25.2,33.4,26.4,87,0,8,3,290,1,C 
16-06-2023,23.6,33.4,26.7,88,8888,4.5,3,150,1,S 
17-06-2023,23.6,32,27.3,86,2,4,3,240,1,S 
18-06-2023,23.4,33.7,26.5,88,0.7,3.2,5,100,1,SW
19-06-2023,23.8,31,26.8,87,8888,5.8,4,190,1,C 
20-06-2023,23.5,30.6,26.4,87,7.8,2.3,4,180,2,C 
21-06-2023,23.6,33.6,27.8,82,0,1.5,2,240,1,S 
22-06-2023,23.6,34.9,28.8,79,0,9.6,3,290,1,C 
23-06-2023,25.2,31.6,26.8,92,0,10.5,3,110,1,S 
24-06-2023,24.6,33.8,28.2,84,0.8,0.7,4,160,1,C 
25-06-2023,24.6,34.8,27.9,86,0,6.8,3,230,1,SW
26-06-2023,24.2,32,25.6,94,0,5.4,2,290,1,C 
27-06-2023,23.8,32.6,27.1,87,3,3,4,180,1,C 
28-06-2023,23.6,35,27.2,86,,5.8,4,130,1,S 
29-06-2023,24,35,28.3,82,6.4,7,2,10,1,W 
30-06-2023,24,33.8,28.3,84,1,8.5,2,50,1,C 
01-07-2023,24,31.8,27.1,89,8888,5.8,3,120,1,C 
02-07-2023,23.7,33.6,27.2,86,8888,0.1,5,50,1,C 
03-07-2023,23.7,28.6,25.3,97,8888,4.4,3,220,1,C 
04-07-2023,23.2,29.6,25.6,91,4.7,0.8,2,280,1,C 
05-07-2023,23.5,32.7,27.5,84,8888,0,3,350,1,C 
06-07-2023,23.6,34.6,27.4,88,8888,5.2,3,240,1,S 
07-07-2023,23.5,32.5,26.2,89,18.1,6.5,5,10,2,C 
08-07-2023,24,28.8,26.1,94,21.2,5,3,290,1,W 
09-07-2023,24.3,33.2,27.9,82,1.5,0,2,210,1,C 
10-07-2023,23.4,34.6,27.7,83,0,6.4,3,270,1,C 
11-07-2023,24.4,32.8,27.5,87,0,9.3,4,210,1,C 
12-07-2023,23,34.1,27.8,85,0,4.2,5,210,2,S 
13-07-2023,23.8,33.2,27.5,84,24.6,8.3,6,200,2,S 
14-07-2023,23.5,32,27.9,82,,4.5,6,230,2,S 
15-07-2023,24.2,33.8,27.7,86,0,5.1,6,230,2,SW
16-07-2023,22.7,32,27,85,19.5,8.5,5,170,1,C 
17-07-2023,24.4,34.2,28.9,75,8888,4.5,4,220,2,SW
18-07-2023,23,33.6,27.6,84,0,9.3,2,340,1,S 
